Index,Indx Code,Grp,Short Desc,Orig,Size1,Size2,Desc,Size1 Dec,Size2 Dec
1925,33,FTG,TEE-REDUCING,4" x 3" BW RED TEE A234-WPB SMLS CS S/40 BORE,4",3",BW RED TEE A234-WPB SMLS CS S/40 BORE,4,3
1926,33,FTG,TEE-REDUCING,4" x 3" BW RED TEE A234-WPB SMLS CS S/STD BORE,4",3",BW RED TEE A234-WPB SMLS CS S/STD BORE,4,3
1927,23,FTG,CWR,4" x 3" CWR A234-WPB SMLS CS S/120 x S/160,4",3",CWR A234-WPB SMLS CS S/120 x S/160,4,3
1928,23,FTG,CWR,4" x 3" CWR A234-WPB SMLS CS S/40 BORE,4",3",CWR A234-WPB SMLS CS S/40 BORE,4,3
1929,23,FTG,CWR,4" x 3" CWR A234-WPB SMLS CS S/STD BORE,4",3",CWR A234-WPB SMLS CS S/STD BORE,4,3
1930,23,FTG,CWR,4" x 3" CWR A234-WPB SMLS CS S/STD BORE CEMENT LINED,4",3",CWR A234-WPB SMLS CS S/STD BORE CEMENT LINED,4,3
1931,23,FTG,CWR,4" x 3" CWR A234-WPB SMLS CS S/STD BORE REVISED TO S/XS,4",3",CWR A234-WPB SMLS CS S/STD BORE REVISED TO S/XS,4,3
1932,23,FTG,CWR,4" x 3" CWR A403-WP304/304L S/10s  SEAMLESS SS,4",3",CWR A403-WP304/304L S/10s  SEAMLESS SS,4,3
1933,23,FTG,CWR,4" x 3" CWR ALLOY-C276 B366-WPHC276S S/10s x S/40s,4",3",CWR ALLOY-C276 B366-WPHC276S S/10s x S/40s,4,3
1934,23,FTG,CWR,4" x 3" CWR S/STD BORE CWR A420-WPL6-S LTCS,4",3",CWR S/STD BORE CWR A420-WPL6-S LTCS,4,3
1935,24,FTG,EWR,4" x 3" EWR A234-WPB SMLS CS S/120 x S/160,4",3",EWR A234-WPB SMLS CS S/120 x S/160,4,3
1936,24,FTG,EWR,4" x 3" EWR A234-WPB SMLS CS S/40 BORE ,4",3",EWR A234-WPB SMLS CS S/40 BORE,4,3
1937,24,FTG,EWR,4" x 3" EWR A234-WPB SMLS CS S/STD BORE,4",3",EWR A234-WPB SMLS CS S/STD BORE,4,3
1938,24,FTG,EWR,4" x 3" EWR A234-WPB SMLS CS S/XS BORE,4",3",EWR A234-WPB SMLS CS S/XS BORE,4,3
1939,23,FTG,CWR,4" x 3" S/XS CWR A234-WPB SEAMLESS KILLED CS,4",3",S/XS CWR A234-WPB SEAMLESS KILLED CS,4,3
1940,45,OLET,WOL,4" x 3" WOL S/STD BORE CS A105,4",3",WOL S/STD BORE CS A105,4,3
1941,52,SUPT,ANGLE,4" x 4" x .25" ANGLE 304/304L SS,4",4",x .25" ANGLE 304/304L SS,4,4
1942,30,FTG,SWAGE-CON,4" x2" CON-SWAGE A234-WPB SMLS CS S/40 x S/80 (BLExPSE),4",2",CON-SWAGE A234-WPB SMLS CS S/40 x S/80 (BLExPSE),4,2
1943,78,VALVE,VALVE-CHECK,4", 300#, RF, CHECK VALVE, SWING TYPE, A216-WCB, T#8, BC, NACE MR0103,4",,, 300#, RF, CHECK VALVE, SWING TYPE, A216-WCB, T#8, BC, NACE MR0103,4,0
1944,79,VALVE,VALVE-GATE,4", 300#, RF, GATE VALVE, CS, A216-WCB, T#5, BB, OS&Y, HW, API-600, ,4",,, 300#, RF, GATE VALVE, CS, A216-WCB, T#5, BB, OS&Y, HW, API-600,,4,0
1945,16,FLG,FLANGE-WN,4"150# RFWN FLANGES A105 CS S/STD BORE,4",,150# RFWN FLANGES A105 CS S/STD BORE,4,0
1946,30,FTG,SWAGE-CON,4"x 1" CON SWAGE S/STD x S/80 BORE A234-WPB SMLS CS (BLE x PSE),4",1",CON SWAGE S/STD x S/80 BORE A234-WPB SMLS CS (BLE x PSE),4,1
1947,43,OLET,SOL,4"x1" SOCKOLET 3000#, CS A105,4",1",SOCKOLET 3000#, CS A105,4,1
1948,43,OLET,SOL,4"x2" SOCKOLET 3000#, CS A105,4",2",SOCKOLET 3000#, CS A105,4,2
1949,31,FTG,SWAGE-ECC,4"x2" SWAGE ECC, SCH.40 x 80, CS A234-WPB BLE-PSE,4",2",SWAGE ECC, SCH.40 x 80, CS A234-WPB BLE-PSE,4,2
1950,5,FLG-BLIND,BLIND FLANGE,42" 150# RF BLIND FLANGE A105 CS  SERIES "A",42",,150# RF BLIND FLANGE A105 CS  SERIES "A",42,0
1951,12,FLG,FLANGE-SLIP-ON,42" 150# RF SLIP-ON FLANGEA105 CS SERIES "A",42",,150# RF SLIP-ON FLANGEA105 CS SERIES "A",42,0
1952,16,FLG,FLANGE-WN,42" 150# RFWN FLANGEA105 CS S/STD BORE SERIES "B",42",,150# RFWN FLANGEA105 CS S/STD BORE SERIES "B",42,0
1953,16,FLG,FLANGE-WN,42" 175# RFWN FLANGE S/STD BORE IND. STD. FORGED CS,42",,175# RFWN FLANGE S/STD BORE IND. STD. FORGED CS,42,0
1954,17,FTG,45D EL,42" 45D ELL A234-WPB SMLS CS S/STD BORE,42",,45D ELL A234-WPB SMLS CS S/STD BORE,42,0
1955,17,FTG,45D EL,42" 45D ELL A234-WPB X CS S/STD BORE,42",,45D ELL A234-WPB X CS S/STD BORE,42,0
1956,46,PIP,PIPE,42" S/STD BORE API-5LB PSL-2 EFW CS PIPE,42",,S/STD BORE API-5LB PSL-2 EFW CS PIPE,42,0
1957,18,FTG,90D EL,42" SR 90D ELL A234-WPB SMLS CS S/STD BORE,42",,SR 90D ELL A234-WPB SMLS CS S/STD BORE,42,0
1958,18,FTG,90D EL,42" SR 90D ELL A234-WPB X CS S/STD BORE,42",,SR 90D ELL A234-WPB X CS S/STD BORE,42,0
1959,32,FTG,TEE,42" TEE A234-WPB SMLS CS S/STD BORE,42",,TEE A234-WPB SMLS CS S/STD BORE,42,0
1960,32,FTG,TEE,42" TEE A234-WPB X CS S/STD BORE,42",,TEE A234-WPB X CS S/STD BORE,42,0
1961,45,OLET,WOL,42" x 10" WOL A105 CS S/STD BORE,42",10",WOL A105 CS S/STD BORE,42,10
1962,45,OLET,WOL,42" x 3" WOL A105 CS S/STD BORE,42",3",WOL A105 CS S/STD BORE,42,3
1963,45,OLET,WOL,42" x 6" WOL A105 CS S/STD BORE,42",6",WOL A105 CS S/STD BORE,42,6
1964,17,FTG,45D EL,48" ID x .500 WALL 2:1 ELLIPTICAL HEAD SA-516-70,48",,ID x .500 WALL 2:1 ELLIPTICAL HEAD SA-516-70,48,0
1965,47,PIP,ROLLED/WELDED PLATE,48" ID x .500 WALL x 10'-0" LONG CAN SA-516-70,48",,ID x .500 WALL x 10'-0" LONG CAN SA-516-70,48,0
1966,46,PIP,PIPE,48" OD A672-C60-22 EFW PIPE S/STD BORE,48",,OD A672-C60-22 EFW PIPE S/STD BORE,48,0
1967,4,FLG-BLIND,BLEED RING,5" 150# RF BLEED RING A516-70 WITH 2 = .75" FNPT PORTS (1.5" THICK),5",,150# RF BLEED RING A516-70 WITH 2 = .75" FNPT PORTS (1.5" THICK),5,0
1968,12,FLG,FLANGE-SLIP-ON,5" 300# RF SLIP-ON FLANGE A105 CS ,5",,300# RF SLIP-ON FLANGE A105 CS,5,0
1969,16,FLG,FLANGE-WN,5" 300# RFWN FLANGE A105 CS S/40 BORE,5",,300# RFWN FLANGE A105 CS S/40 BORE,5,0
1970,17,FTG,45D EL,5" 45D ELL A234-WPB SMLS CS S/40 BORE,5",,45D ELL A234-WPB SMLS CS S/40 BORE,5,0
1971,32,FTG,TEE,5" BW TEE A234-WPB SMLS CS S/40 BORE,5",,BW TEE A234-WPB SMLS CS S/40 BORE,5,0
1972,18,FTG,90D EL,5" LR 90D ELL A234-WPB SMLS CS S/40 BORE,5",,LR 90D ELL A234-WPB SMLS CS S/40 BORE,5,0
1973,46,PIP,PIPE,5" S/40 BORE A106B SMLS CS PIPE,5",,S/40 BORE A106B SMLS CS PIPE,5,0
1974,37,MISC,ROUND BAR,5" x .5" THICK FLAT BAR A240-304SS,5",.5",THICK FLAT BAR A240-304SS,5,0.5
1975,1,B_G,BOLTING,5/8" x 3.25" LONG A193-B7 STUD W/2 HH A194-2H NUTS ,5/8",3.25",LONG A193-B7 STUD W/2 HH A194-2H NUTS,0.625,3.25
1976,1,B_G,BOLTING,5/8" x 3.25" LONG A193-B7 STUD W/2 HH NUTS A194-2H,5/8",3.25",LONG A193-B7 STUD W/2 HH NUTS A194-2H,0.625,3.25
1977,1,B_G,BOLTING,5/8" x 3.5" LONG A193-B7 STUD W/2 HH A194-2H NUTS ,5/8",3.5",LONG A193-B7 STUD W/2 HH A194-2H NUTS,0.625,3.5
1978,1,B_G,BOLTING,5/8" x 3.5" LONG A193-B7 STUD W/2HH NUTS A194-2H,5/8",3.5",LONG A193-B7 STUD W/2HH NUTS A194-2H,0.625,3.5
1979,1,B_G,BOLTING,5/8" x 3.5" LONG STUD A193-B8M W/2 HH NUTS A194-B8M,5/8",3.5",LONG STUD A193-B8M W/2 HH NUTS A194-B8M,0.625,3.5
1980,1,B_G,BOLTING,5/8" x 3.75" LONG A193-B7 STUD W/2 HH A194-2H NUTS ,5/8",3.75",LONG A193-B7 STUD W/2 HH A194-2H NUTS,0.625,3.75
1981,1,B_G,BOLTING,5/8" x 3.75" LONG A193-B7 STUD W/2 HH NUTS A194-2H,5/8",3.75",LONG A193-B7 STUD W/2 HH NUTS A194-2H,0.625,3.75
1982,1,B_G,BOLTING,5/8" x 3.75" LONG A193-B7 STUD W/2HH NUTS A194-2H,5/8",3.75",LONG A193-B7 STUD W/2HH NUTS A194-2H,0.625,3.75
1983,1,B_G,BOLTING,5/8" x 4" LONG A193-B7 STUD W/2 HH NUTS A194-2H & 2=T.H.W,5/8",4",LONG A193-B7 STUD W/2 HH NUTS A194-2H & 2=T.H.W,0.625,4
1984,16,FLG,FLANGE-WN,6" 150# FFWN FLANGE A105 CS S/STD BORE,6",,150# FFWN FLANGE A105 CS S/STD BORE,6,0
1985,43,OLET,SOL,6" 150# FULL FACE ISOLATION KIT ,6",,150# FULL FACE ISOLATION KIT,6,0
1986,5,FLG-BLIND,BLIND FLANGE,6" 150# RF BLIND A105 CS,6",,150# RF BLIND A105 CS,6,0
1987,5,FLG-BLIND,BLIND FLANGE,6" 150# RF BLIND A105 KILLED CS ,6",,150# RF BLIND A105 KILLED CS,6,0
1988,5,FLG-BLIND,BLIND FLANGE,6" 150# RF BLIND A105N CS FBE,6",,150# RF BLIND A105N CS FBE,6,0
1989,5,FLG-BLIND,BLIND FLANGE,6" 150# RF BLIND A182-F304/304L SS,6",,150# RF BLIND A182-F304/304L SS,6,0
1990,5,FLG-BLIND,BLIND FLANGE,6" 150# RF BLIND A182-F316/316L SS,6",,150# RF BLIND A182-F316/316L SS,6,0
1991,5,FLG-BLIND,BLIND FLANGE,6" 150# RF BLIND FLANGE A105 CS,6",,150# RF BLIND FLANGE A105 CS,6,0
1992,5,FLG-BLIND,BLIND FLANGE,6" 150# RF BLIND FLANGE A105 KILLED CS,6",,150# RF BLIND FLANGE A105 KILLED CS,6,0
1993,6,FLG-BLIND,SPECTACLE BLIND,6" 150# RF SPEC BLIND A240-304/304L SS ,6",,150# RF SPEC BLIND A240-304/304L SS,6,0
1994,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE A105 CS S/40 BORE,6",,150# RFWN FLANGE A105 CS S/40 BORE,6,0
1995,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE A105 CS S/80 BORE,6",,150# RFWN FLANGE A105 CS S/80 BORE,6,0
1996,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE A105 CS S/STD BORE,6",,150# RFWN FLANGE A105 CS S/STD BORE,6,0
1997,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE A105 KILLED CS S/STD BORE,6",,150# RFWN FLANGE A105 KILLED CS S/STD BORE,6,0
1998,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE A105 KILLED CS S/XS BORE,6",,150# RFWN FLANGE A105 KILLED CS S/XS BORE,6,0
1999,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE A105N CS S/XS BORE FBE,6",,150# RFWN FLANGE A105N CS S/XS BORE FBE,6,0
2000,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE A182-F304/304L S/10s DUAL MARKED,6",,150# RFWN FLANGE A182-F304/304L S/10s DUAL MARKED,6,0
2001,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE A182-F304/304L SS S/10s (CRYOGENIC SERVICE),6",,150# RFWN FLANGE A182-F304/304L SS S/10s (CRYOGENIC SERVICE),6,0
2002,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE A182-F304/304L SS S/10s BORE,6",,150# RFWN FLANGE A182-F304/304L SS S/10s BORE,6,0
2003,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE A182-F316/316L SS S/10s,6",,150# RFWN FLANGE A182-F316/316L SS S/10s,6,0
2004,16,FLG,FLANGE-WN,6" 150# RFWN FLANGE ALLOY C276 B462 UNS-N10276 S/10s BORE,6",,150# RFWN FLANGE ALLOY C276 B462 UNS-N10276 S/10s BORE,6,0
2005,16,FLG,FLANGE-WN,6" 150# RFWN FLANGEA105 CS S/STD BORE,6",,150# RFWN FLANGEA105 CS S/STD BORE,6,0
2006,16,FLG,FLANGE-WN,6" 150# RFWN FLANGES A105 CS S/XS BORE,6",,150# RFWN FLANGES A105 CS S/XS BORE,6,0
2007,6,FLG-BLIND,SPECTACLE BLIND,6" 150# SPECTACLE BLIND A516-70 CS,6",,150# SPECTACLE BLIND A516-70 CS,6,0
2008,3,B_G,GASKET-RING-OVAL-TYPE,6" 1500# R46 316L SST RING, OVAL PREFERED /OCTAGONAL OPTIONAL,6",,1500# R46 316L SST RING, OVAL PREFERED /OCTAGONAL OPTIONAL,6,0
2009,16,FLG,FLANGE-WN,6" 1500# RFWN FLANGE A105 CS S/160 BORE,6",,1500# RFWN FLANGE A105 CS S/160 BORE,6,0
2010,16,FLG,FLANGE-WN,6" 1500# RTJ WELD NECK FLANGE A-182-F304 SS S/160 BORE (R46),6",,1500# RTJ WELD NECK FLANGE A-182-F304 SS S/160 BORE (R46),6,0
2011,16,FLG,FLANGE-WN,6" 1500# RTJ WELD NECK FLANGE A-182-F304 SS S/XXS BORE (R46),6",,1500# RTJ WELD NECK FLANGE A-182-F304 SS S/XXS BORE (R46),6,0
2012,16,FLG,FLANGE-WN,6" 1500# RTJWN A182-F51 DUPLEX SS UNS-S31803 OR UNS-S32205 S/160 BORE (R37),6",,1500# RTJWN A182-F51 DUPLEX SS UNS-S31803 OR UNS-S32205 S/160 BORE (R37),6,0
2013,5,FLG-BLIND,BLIND FLANGE,6" 300# RF BLIND FLANGE A105 CS,6",,300# RF BLIND FLANGE A105 CS,6,0
2014,5,FLG-BLIND,BLIND FLANGE,6" 300# RF BLIND FLANGE A105N CS,6",,300# RF BLIND FLANGE A105N CS,6,0
2015,49,SP-ITEM,CONE STRAINER,6" 300# RF CONICAL STRAINER,6",,300# RF CONICAL STRAINER,6,0
2016,2,B_G,GASKET,6" 300# RF GASKET SPIRAL WOUND TP316L SS WINDING,6",,300# RF GASKET SPIRAL WOUND TP316L SS WINDING,6,0
2017,12,FLG,FLANGE-SLIP-ON,6" 300# RF SLIP-ON FLANGE A105 CS,6",,300# RF SLIP-ON FLANGE A105 CS,6,0
2018,6,FLG-BLIND,SPECTACLE BLIND,6" 300# RF SPEC BLIND A516-70 CS,6",,300# RF SPEC BLIND A516-70 CS,6,0
2019,6,FLG-BLIND,SPECTACLE BLIND,6" 300# RF SPEC BLIND ALLOY C276/B575/API-590,6",,300# RF SPEC BLIND ALLOY C276/B575/API-590,6,0
2020,16,FLG,FLANGE-WN,6" 300# RFWN FLANGE A105 CS S/120 BORE,6",,300# RFWN FLANGE A105 CS S/120 BORE,6,0
2021,16,FLG,FLANGE-WN,6" 300# RFWN FLANGE A105 CS S/40 BORE,6",,300# RFWN FLANGE A105 CS S/40 BORE,6,0
2022,16,FLG,FLANGE-WN,6" 300# RFWN FLANGE A105 CS S/80 BORE,6",,300# RFWN FLANGE A105 CS S/80 BORE,6,0
2023,16,FLG,FLANGE-WN,6" 300# RFWN FLANGE A105 CS S/STD BORE,6",,300# RFWN FLANGE A105 CS S/STD BORE,6,0
2024,16,FLG,FLANGE-WN,6" 300# RFWN FLANGE A105N CS S/40 BORE,6",,300# RFWN FLANGE A105N CS S/40 BORE,6,0
2025,16,FLG,FLANGE-WN,6" 300# RFWN FLANGE A182-F316/316L SS S/10s,6",,300# RFWN FLANGE A182-F316/316L SS S/10s,6,0
2026,16,FLG,FLANGE-WN,6" 300# RFWN FLANGE A182-F317/F317L SS S/40s DUAL RATED,6",,300# RFWN FLANGE A182-F317/F317L SS S/40s DUAL RATED,6,0
2027,16,FLG,FLANGE-WN,6" 300# RFWN FLANGE A182-F317L SS S/40s DUAL STAMPED,6",,300# RFWN FLANGE A182-F317L SS S/40s DUAL STAMPED,6,0
2028,16,FLG,FLANGE-WN,6" 300# RFWN FLANGE ALLOY C276 B462 UNS-N10276 S/10s BORE,6",,300# RFWN FLANGE ALLOY C276 B462 UNS-N10276 S/10s BORE,6,0
2029,16,FLG,FLANGE-WN,6" 300# RFWN FLANGES A105 CS S/STD BORE,6",,300# RFWN FLANGES A105 CS S/STD BORE,6,0
2030,16,FLG,FLANGE-WN,6" 300# RFWN FLANGES A350-LF2 CLASS1 S/STD BORE,6",,300# RFWN FLANGES A350-LF2 CLASS1 S/STD BORE,6,0
2031,10,FLG,FLANGE-ORIFICE,6" 300# RFWN ORIFICE FLANGE A105 CS S/STD BORE W/.5" SW TAPS,6",,300# RFWN ORIFICE FLANGE A105 CS S/STD BORE W/.5" SW TAPS,6,0
2032,10,FLG,FLANGE-ORIFICE,6" 300# RFWN ORIFICE FLANGE A182-F316/316L SS S/10s W/.5" SW TAPS,6",,300# RFWN ORIFICE FLANGE A182-F316/316L SS S/10s W/.5" SW TAPS,6,0
2033,10,FLG,FLANGE-ORIFICE,6" 300# RFWN ORIFICE FLANGE W/.5" SW TAPS S/XS BORE,6",,300# RFWN ORIFICE FLANGE W/.5" SW TAPS S/XS BORE,6,0
2034,10,FLG,FLANGE-ORIFICE,6" 300# RFWN ORIFICE FLANGES A105 KILLED CS S/STD BORE W/.5" SW TAPS,6",,300# RFWN ORIFICE FLANGES A105 KILLED CS S/STD BORE W/.5" SW TAPS,6,0
2035,46,PIP,PIPE,6" 40 WALL CS PIPE ERW/API-5L/GRADE X-42/PSL2 FBE,6",,40 WALL CS PIPE ERW/API-5L/GRADE X-42/PSL2 FBE,6,0
2036,17,FTG,45D EL,6" 45° ELL A234-WPB SEAMLESS CS S/XS BORE FBE,6",,45° ELL A234-WPB SEAMLESS CS S/XS BORE FBE,6,0
2037,17,FTG,45D EL,6" 45D ELL A234-WPB SMLS CS S/40 BORE,6",,45D ELL A234-WPB SMLS CS S/40 BORE,6,0
2038,17,FTG,45D EL,6" 45D ELL A234-WPB SMLS CS S/80 BORE,6",,45D ELL A234-WPB SMLS CS S/80 BORE,6,0
2039,17,FTG,45D EL,6" 45D ELL A234-WPB SMLS CS S/STD BORE,6",,45D ELL A234-WPB SMLS CS S/STD BORE,6,0
2040,17,FTG,45D EL,6" 45D ELL A403-WP316/316L-W S/10s BORE,6",,45D ELL A403-WP316/316L-W S/10s BORE,6,0
2041,5,FLG-BLIND,BLIND FLANGE,6" 600# FIGURE 8 BLIND A516-70,6",,600# FIGURE 8 BLIND A516-70,6,0
2042,5,FLG-BLIND,BLIND FLANGE,6" 600# RF BLIND FLANGE A105N,6",,600# RF BLIND FLANGE A105N,6,0
2043,5,FLG-BLIND,BLIND FLANGE,6" 600# RF BLIND FLANGE A105N W/SW .75" TAP IN CENTER,6",,600# RF BLIND FLANGE A105N W/SW .75" TAP IN CENTER,6,0
2044,16,FLG,FLANGE-WN,6" 600# RFWN FLANGE A105N CS S/80 BORE,6",,600# RFWN FLANGE A105N CS S/80 BORE,6,0
2045,16,FLG,FLANGE-WN,6" 600# RFWN FLANGE S/40 BORE CS MSS SP-44-2010 F42 B16.5,6",,600# RFWN FLANGE S/40 BORE CS MSS SP-44-2010 F42 B16.5,6,0
2046,16,FLG,FLANGE-WN,6" 600# RFWN FLANGE S/80 BORE CS MSS SP-44-2010 F42 B16.5,6",,600# RFWN FLANGE S/80 BORE CS MSS SP-44-2010 F42 B16.5,6,0
2047,16,FLG,FLANGE-WN,6" 600# RFWN FLANGE S/STD BORE A105 KILLED CS,6",,600# RFWN FLANGE S/STD BORE A105 KILLED CS,6,0
2048,16,FLG,FLANGE-WN,6" 600# RFWN FLANGE SA105N CS S/40 BORE,6",,600# RFWN FLANGE SA105N CS S/40 BORE,6,0
2049,10,FLG,FLANGE-ORIFICE,6" 600# RFWN ORIFICE FLANGE SA105N CS S/40 BORE W/.75" THRD TAPS,6",,600# RFWN ORIFICE FLANGE SA105N CS S/40 BORE W/.75" THRD TAPS,6,0
2050,16,FLG,FLANGE-WN,6" 900# RFWN FLANGE A182-F347 SS S/80s BORE SOLUTION ANNEALED & CORROSION TESTING,6",,900# RFWN FLANGE A182-F347 SS S/80s BORE SOLUTION ANNEALED & CORROSION TESTING,6,0
2051,54,SUPT,BASE,6" BASE SUPPORT TYPE "B" (6'-2 5/8"),6",,BASE SUPPORT TYPE "B" (6'-2 5/8"),6,0
2052,20,FTG,CAP,6" BW CAP A234-WPB SMLS CS S/STD BORE,6",,BW CAP A234-WPB SMLS CS S/STD BORE,6,0
2053,20,FTG,CAP,6" BW CAP A234-WPB SMLS CS S/XS BORE,6",,BW CAP A234-WPB SMLS CS S/XS BORE,6,0
2054,20,FTG,CAP,6" BW CAPS A403-WP304L S/80s BORE,6",,BW CAPS A403-WP304L S/80s BORE,6,0
2055,22,FTG,CROSS,6" BW CROSS A234-WPB S/STD BORE CS,6",,BW CROSS A234-WPB S/STD BORE CS,6,0
2056,22,FTG,CROSS,6" BW CROSS A234-WPB SMLS CS S/STD BORE,6",,BW CROSS A234-WPB SMLS CS S/STD BORE,6,0
2057,22,FTG,CROSS,6" BW CROSS A234-WPB SMLS KILLED CS S/XS BORE,6",,BW CROSS A234-WPB SMLS KILLED CS S/XS BORE,6,0
2058,32,FTG,TEE,6" BW TEE A234-WPB SMLS CS S/120 BORE,6",,BW TEE A234-WPB SMLS CS S/120 BORE,6,0
2059,32,FTG,TEE,6" BW TEE A234-WPB SMLS CS S/STD BORE,6",,BW TEE A234-WPB SMLS CS S/STD BORE,6,0
2060,32,FTG,TEE,6" BW TEE A234-WPB SMLS CS S/XS BORE SEAMLESS KILLED CS,6",,BW TEE A234-WPB SMLS CS S/XS BORE SEAMLESS KILLED CS,6,0
2061,32,FTG,TEE,6" BW TEE A403-WP304/304L SS S/10s BORE (CRYOGENIC SERVICE) SEAMLESS,6",,BW TEE A403-WP304/304L SS S/10s BORE (CRYOGENIC SERVICE) SEAMLESS,6,0
2062,32,FTG,TEE,6" BW TEE S/80 BORE A234-WPB SMLS CS ,6",,BW TEE S/80 BORE A234-WPB SMLS CS,6,0
2063,32,FTG,TEE,6" BW TEE SP-75-2008 WPHY-42 S/40 BORE SEAMLESS,6",,BW TEE SP-75-2008 WPHY-42 S/40 BORE SEAMLESS,6,0
2064,46,PIP,PIPE,6" E-Z LINE PIPE SUPPORT MODEL 510-F W/IROD HEAD & BASE PLATE FOR 6" PIPE,6",,E-Z LINE PIPE SUPPORT MODEL 510-F W/IROD HEAD & BASE PLATE FOR 6" PIPE,6,0
2065,61,SUPT,HGR ASSY BOLTED/CLAMPED,6" HANGER ASSEMBLY BOLTED/CLAMPED FOR UNINSULATED LINE (L =1'-7"),6",,HANGER ASSEMBLY BOLTED/CLAMPED FOR UNINSULATED LINE (L =1'-7"),6,0
2066,8,FLG,FLANGE-LAP JOINT,6" LAP JOINT FLANGE A105 CS,6",,LAP JOINT FLANGE A105 CS,6,0
2067,17,FTG,45D EL,6" LR 45D ELL WPHY-42 SMLS CS S/40 BORE,6",,LR 45D ELL WPHY-42 SMLS CS S/40 BORE,6,0
2068,18,FTG,90D EL,6" LR 90° ELL A234-WPB SEAMLESS CS S/XS BORE FBE,6",,LR 90° ELL A234-WPB SEAMLESS CS S/XS BORE FBE,6,0
2069,18,FTG,90D EL,6" LR 90° ELL A234-WPB SMLS CS S/STD BORE,6",,LR 90° ELL A234-WPB SMLS CS S/STD BORE,6,0
2070,18,FTG,90D EL,6" LR 90D ELL A234-WPB SMLS CS S/120 BORE,6",,LR 90D ELL A234-WPB SMLS CS S/120 BORE,6,0
2071,18,FTG,90D EL,6" LR 90D ELL A234-WPB SMLS CS S/160 BORE,6",,LR 90D ELL A234-WPB SMLS CS S/160 BORE,6,0
2072,18,FTG,90D EL,6" LR 90D ELL A234-WPB SMLS CS S/40 BORE,6",,LR 90D ELL A234-WPB SMLS CS S/40 BORE,6,0
2073,18,FTG,90D EL,6" LR 90D ELL A234-WPB SMLS CS S/80 BORE,6",,LR 90D ELL A234-WPB SMLS CS S/80 BORE,6,0
2074,18,FTG,90D EL,6" LR 90D ELL A234-WPB SMLS CS S/STD BORE,6",,LR 90D ELL A234-WPB SMLS CS S/STD BORE,6,0
2075,18,FTG,90D EL,6" LR 90D ELL A234-WPB SMLS CS S/XS BORE,6",,LR 90D ELL A234-WPB SMLS CS S/XS BORE,6,0
2076,18,FTG,90D EL,6" LR 90D ELL A234-WPB SMLS CS S/XS BORE KILLED CS,6",,LR 90D ELL A234-WPB SMLS CS S/XS BORE KILLED CS,6,0
2077,18,FTG,90D EL,6" LR 90D ELL A403-WP304/304L SS S/10s (CRYOGENIC SERVICE) SEAMLESS,6",,LR 90D ELL A403-WP304/304L SS S/10s (CRYOGENIC SERVICE) SEAMLESS,6,0
2078,18,FTG,90D EL,6" LR 90D ELL A403-WP304/304L SS S/10s BORE DUAL MARKED,6",,LR 90D ELL A403-WP304/304L SS S/10s BORE DUAL MARKED,6,0
2079,18,FTG,90D EL,6" LR 90D ELL A403-WP316/316L-W S/10s BORE,6",,LR 90D ELL A403-WP316/316L-W S/10s BORE,6,0
2080,18,FTG,90D EL,6" LR 90D ELL A403-WP317L SEAMLESS SS S/40s BORE,6",,LR 90D ELL A403-WP317L SEAMLESS SS S/40s BORE,6,0
2081,18,FTG,90D EL,6" LR 90D ELL ALLOY C276-B366-WPHC276S S/10s BORE,6",,LR 90D ELL ALLOY C276-B366-WPHC276S S/10s BORE,6,0
2082,18,FTG,90D EL,6" LR 90D ELL S/STD A234-WPB SEAMLESS KILLED CS,6",,LR 90D ELL S/STD A234-WPB SEAMLESS KILLED CS,6,0
2083,18,FTG,90D EL,6" LR 90D ELL SA234-WPB SMLS CS S/40 BORE,6",,LR 90D ELL SA234-WPB SMLS CS S/40 BORE,6,0
2084,46,PIP,PIPE,6" PIPE S/10s BORE A312-TP304/304L SS DUAL MARKED,6",,PIPE S/10s BORE A312-TP304/304L SS DUAL MARKED,6,0
2085,46,PIP,PIPE,6" PIPE S/XS BORE KILLED CS S/STD BORE A106B SMLS,6",,PIPE S/XS BORE KILLED CS S/STD BORE A106B SMLS,6,0
2086,46,PIP,PIPE,6" PIPE SUPPORTE-Z LINE U-BOLT WITH I-ROD SCH-UBIR-6",6",,PIPE SUPPORTE-Z LINE U-BOLT WITH I-ROD SCH-UBIR-6",6,0
2087,17,FTG,45D EL,6" S/10s 45D ELL A403-WP304/304L-W 100% X-RAY,6",,S/10s 45D ELL A403-WP304/304L-W 100% X-RAY,6,0
2088,46,PIP,PIPE,6" S/10s A312-TP304/304L EFW PIPE 100% X-RAY,6",,S/10s A312-TP304/304L EFW PIPE 100% X-RAY,6,0
2089,46,PIP,PIPE,6" S/10s A312-TP304/304L EFW SS PIPE,6",,S/10s A312-TP304/304L EFW SS PIPE,6,0
